2023-04-29 12:57:10,334 INFO    Thread-13 :27762 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/developer/Desktop/CIFAR-10-Paralel/Training/scripts/wandb/run-20230429_125602-w3fzc18v/files/output.log
2023-04-29 12:57:12,542 DEBUG   HandlerThread:27762 [handler.py:handle_request():144] handle_request: status_report
2023-04-29 12:57:17,543 DEBUG   HandlerThread:27762 [handler.py:handle_request():144] handle_request: status_report
2023-04-29 12:57:19,553 DEBUG   HandlerThread:27762 [handler.py:handle_request():144] handle_request: partial_history
2023-04-29 12:57:19,553 DEBUG   SenderThread:27762 [sender.py:send():336] send: history
2023-04-29 12:57:19,554 DEBUG   SenderThread:27762 [sender.py:send_request():363] send_request: summary_record
2023-04-29 12:57:19,554 INFO    SenderThread:27762 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-04-29 12:57:19,814 DEBUG   HandlerThread:27762 [handler.py:handle_request():144] handle_request: stop_status
2023-04-29 12:57:19,814 DEBUG   SenderThread:27762 [sender.py:send_request():363] send_request: stop_status
2023-04-29 12:57:20,078 DEBUG   HandlerThread:27762 [handler.py:handle_request():144] handle_request: partial_history
2023-04-29 12:57:20,338 INFO    Thread-13 :27762 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/developer/Desktop/CIFAR-10-Paralel/Training/scripts/wandb/run-20230429_125602-w3fzc18v/files/wandb-summary.json
2023-04-29 12:57:22,339 INFO    Thread-13 :27762 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/developer/Desktop/CIFAR-10-Paralel/Training/scripts/wandb/run-20230429_125602-w3fzc18v/files/output.log
2023-04-29 12:57:23,166 DEBUG   HandlerThread:27762 [handler.py:handle_request():144] handle_request: status_report
2023-04-29 12:57:28,168 DEBUG   HandlerThread:27762 [handler.py:handle_request():144] handle_request: status_report
2023-04-29 12:57:31,395 INFO    MainThread:27762 [internal.py:handle_exit():77] Internal process exited
