2023-05-02 13:01:12,130 DEBUG   HandlerThread:24618 [handler.py:handle_request():144] handle_request: stop_status
2023-05-02 13:01:12,131 DEBUG   SenderThread:24618 [sender.py:send_request():363] send_request: stop_status
2023-05-02 13:01:16,624 DEBUG   HandlerThread:24618 [handler.py:handle_request():144] handle_request: partial_history
2023-05-02 13:01:16,624 DEBUG   SenderThread:24618 [sender.py:send():336] send: history
2023-05-02 13:01:16,624 DEBUG   SenderThread:24618 [sender.py:send_request():363] send_request: summary_record
2023-05-02 13:01:16,624 DEBUG   HandlerThread:24618 [handler.py:handle_request():144] handle_request: status_report
2023-05-02 13:01:16,625 INFO    SenderThread:24618 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-05-02 13:01:17,111 DEBUG   HandlerThread:24618 [handler.py:handle_request():144] handle_request: partial_history
2023-05-02 13:01:17,542 INFO    Thread-13 :24618 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/developer/Desktop/CIFAR-10-Paralel/Training/scripts/wandb/run-20230502_130009-z8tar6uh/files/wandb-summary.json
2023-05-02 13:01:19,543 INFO    Thread-13 :24618 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/developer/Desktop/CIFAR-10-Paralel/Training/scripts/wandb/run-20230502_130009-z8tar6uh/files/output.log
2023-05-02 13:01:22,189 DEBUG   HandlerThread:24618 [handler.py:handle_request():144] handle_request: status_report
2023-05-02 13:01:27,131 DEBUG   HandlerThread:24618 [handler.py:handle_request():144] handle_request: stop_status
2023-05-02 13:01:27,131 DEBUG   SenderThread:24618 [sender.py:send_request():363] send_request: stop_status
2023-05-02 13:01:27,363 DEBUG   HandlerThread:24618 [handler.py:handle_request():144] handle_request: status_report
2023-05-02 13:01:30,132 DEBUG   HandlerThread:24618 [handler.py:handle_request():144] handle_request: partial_history
2023-05-02 13:01:30,133 DEBUG   SenderThread:24618 [sender.py:send():336] send: history
2023-05-02 13:01:30,133 DEBUG   SenderThread:24618 [sender.py:send_request():363] send_request: summary_record
2023-05-02 13:01:30,133 INFO    SenderThread:24618 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-05-02 13:01:30,545 INFO    Thread-13 :24618 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/developer/Desktop/CIFAR-10-Paralel/Training/scripts/wandb/run-20230502_130009-z8tar6uh/files/wandb-summary.json
2023-05-02 13:01:30,614 DEBUG   HandlerThread:24618 [handler.py:handle_request():144] handle_request: partial_history
2023-05-02 13:01:32,689 DEBUG   HandlerThread:24618 [handler.py:handle_request():144] handle_request: status_report
2023-05-02 13:01:33,546 INFO    Thread-13 :24618 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/developer/Desktop/CIFAR-10-Paralel/Training/scripts/wandb/run-20230502_130009-z8tar6uh/files/output.log
2023-05-02 13:01:37,690 DEBUG   HandlerThread:24618 [handler.py:handle_request():144] handle_request: status_report
2023-05-02 13:01:40,595 DEBUG   SenderThread:24618 [sender.py:send():336] send: stats
2023-05-02 13:01:42,130 DEBUG   HandlerThread:24618 [handler.py:handle_request():144] handle_request: stop_status
2023-05-02 13:01:42,131 DEBUG   SenderThread:24618 [sender.py:send_request():363] send_request: stop_status
2023-05-02 13:01:43,564 DEBUG   HandlerThread:24618 [handler.py:handle_request():144] handle_request: status_report
2023-05-02 13:01:45,049 DEBUG   HandlerThread:24618 [handler.py:handle_request():144] handle_request: partial_history
2023-05-02 13:01:45,050 DEBUG   SenderThread:24618 [sender.py:send():336] send: history
2023-05-02 13:01:45,050 DEBUG   SenderThread:24618 [sender.py:send_request():363] send_request: summary_record
2023-05-02 13:01:45,050 INFO    SenderThread:24618 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-05-02 13:01:45,549 INFO    Thread-13 :24618 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/developer/Desktop/CIFAR-10-Paralel/Training/scripts/wandb/run-20230502_130009-z8tar6uh/files/wandb-summary.json
2023-05-02 13:01:45,565 DEBUG   HandlerThread:24618 [handler.py:handle_request():144] handle_request: partial_history
2023-05-02 13:01:47,550 INFO    Thread-13 :24618 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/developer/Desktop/CIFAR-10-Paralel/Training/scripts/wandb/run-20230502_130009-z8tar6uh/files/output.log
2023-05-02 13:01:48,610 DEBUG   HandlerThread:24618 [handler.py:handle_request():144] handle_request: status_report
2023-05-02 13:01:53,611 DEBUG   HandlerThread:24618 [handler.py:handle_request():144] handle_request: status_report
2023-05-02 13:01:57,131 DEBUG   HandlerThread:24618 [handler.py:handle_request():144] handle_request: stop_status
2023-05-02 13:01:57,132 DEBUG   SenderThread:24618 [sender.py:send_request():363] send_request: stop_status
2023-05-02 13:01:58,609 INFO    MainThread:24618 [internal.py:handle_exit():77] Internal process exited
